WRONG_SUM! 07/08 13:51:59 SUM: 24  	[70, 0, 71, 0, 89, 0, 93, 0, 106, 58, 99, 136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:51:59 SUM: 171  	[128, 183, 0, 0, 184, 0, 0, 102, 0, 171]
STATUS_OK 07/08 13:51:59 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:51:59 SUM: 2  	[128, 122, 0, 168, 252, 0, 172, 179, 1, 2]
STATUS_OK 07/08 13:51:59 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:51:59 SUM: 48  	[128, 183, 0, 0, 184, 0, 0, 110, 115, 48]
STATUS_OK 07/08 13:51:59 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:51:59 SUM: 185  	[128, 171, 27, 1, 185]
WRONG_SUM! 07/08 13:51:59 SUM: 256  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98, 136, 49, 0, 71, 136, 209, 1, 255, 167, 136, 168, 248, 0, 216, 128]
WRONG_SUM! 07/08 13:51:59 SUM: 7  	[183, 0, 0, 184, 0, 0, 174, 135, 1, 108, 232, 135]
STATUS_OK 07/08 13:51:59 SUM: 233  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 121, 0, 233]
STATUS_OK 07/08 13:51:59 SUM: 98  	[140, 65, 247, 70, 128, 168, 249, 0, 213, 136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:51:59 SUM: 171  	[128, 183, 0, 0, 184, 0, 0, 102, 0, 171]
STATUS_OK 07/08 13:52:00 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
WRONG_SUM! 07/08 13:52:00 SUM: 25  	[128, 100, 1, 65, 252, 68, 200, 83, 0, 127, 146, 168, 252, 0, 202, 200, 168, 252, 0, 148, 136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0]
WRONG_SUM! 07/08 13:52:00 SUM: 248  	[91, 0, 92, 0, 98, 128, 183, 0, 0, 184, 0, 0, 17]
WRONG_SUM! 07/08 13:52:00 SUM: 244  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98, 136, 49, 0, 71, 136, 209, 1, 255, 167, 128, 175, 176, 1, 44, 48]
WRONG_SUM! 07/08 13:52:00 SUM: 158  	[48, 166, 70, 0, 71, 0, 89, 0, 93, 0, 106, 58, 7, 136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:52:00 SUM: 171  	[128, 183, 0, 0, 184, 0, 0, 102, 0, 171]
STATUS_OK 07/08 13:52:00 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:52:00 SUM: 3  	[128, 122, 0, 168, 252, 0, 172, 178, 1, 3]
STATUS_OK 07/08 13:52:00 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:52:00 SUM: 48  	[128, 183, 0, 0, 184, 0, 0, 110, 115, 48]
STATUS_OK 07/08 13:52:00 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
STATUS_OK 07/08 13:52:00 SUM: 185  	[128, 171, 27, 1, 185]
WRONG_SUM! 07/08 13:52:00 SUM: 256  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98, 136, 49, 0, 71, 136, 209, 1, 255, 167, 136, 168, 248, 0, 216, 128]
WRONG_SUM! 07/08 13:52:00 SUM: 7  	[183, 0, 0, 184, 0, 0, 174, 135, 1, 108, 232, 135]
STATUS_OK 07/08 13:52:00 SUM: 233  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 121, 0, 233]
WRONG_SUM! 07/08 13:52:00 SUM: 25  	[140, 128, 245, 128, 65, 247, 70, 128, 168, 251, 0, 222, 128, 245, 4, 193, 3, 58, 0, 137, 136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0]
WRONG_SUM! 07/08 13:52:00 SUM: 135  	[91, 0, 92, 0, 187, 7, 10]
WRONG_SUM! 07/08 13:52:01 SUM: 21  	[150, 128, 183, 0, 0, 184, 0, 0, 102, 0, 171]
STATUS_OK 07/08 13:52:01 SUM: 98  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98]
WRONG_SUM! 07/08 13:52:01 SUM: 25  	[128, 100, 1, 65, 252, 68, 200, 83, 0, 127, 146, 168, 252, 0, 202, 200, 168, 252, 0, 148, 136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0]
WRONG_SUM! 07/08 13:52:01 SUM: 248  	[91, 0, 92, 0, 98, 128, 183, 0, 0, 184, 0, 0, 17]
WRONG_SUM! 07/08 13:52:01 SUM: 239  	[136, 84, 0, 36, 128, 84, 0, 190, 0, 0, 85, 0, 91, 0, 92, 0, 98, 136, 49, 0, 71, 136, 209, 1, 255, 167, 128, 175, 177, 1, 48, 166]
WRONG_SUM! 07/08 13:52:01 SUM: 25  	[70, 0, 71, 0, 89, 0, 93, 0, 106, 58, 98]
